,created_on,operation,property_type,place_with_parent_names,lat-lon,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,rooms,properati_url,comuna,barrio_cod,rooms_mean,operation_sell,place_with_parent_names_|Argentina|Capital Federal|,place_with_parent_names_|Argentina|Capital Federal|Abasto|,place_with_parent_names_|Argentina|Capital Federal|Agronomía|,place_with_parent_names_|Argentina|Capital Federal|Almagro|,place_with_parent_names_|Argentina|Capital Federal|Balvanera|,place_with_parent_names_|Argentina|Capital Federal|Barracas|,place_with_parent_names_|Argentina|Capital Federal|Barrio Norte|,place_with_parent_names_|Argentina|Capital Federal|Belgrano|,place_with_parent_names_|Argentina|Capital Federal|Boca|,place_with_parent_names_|Argentina|Capital Federal|Boedo|,place_with_parent_names_|Argentina|Capital Federal|Caballito|,place_with_parent_names_|Argentina|Capital Federal|Catalinas|,place_with_parent_names_|Argentina|Capital Federal|Centro / Microcentro|,place_with_parent_names_|Argentina|Capital Federal|Chacarita|,place_with_parent_names_|Argentina|Capital Federal|Coghlan|,place_with_parent_names_|Argentina|Capital Federal|Colegiales|,place_with_parent_names_|Argentina|Capital Federal|Congreso|,place_with_parent_names_|Argentina|Capital Federal|Constitución|,place_with_parent_names_|Argentina|Capital Federal|Floresta|,place_with_parent_names_|Argentina|Capital Federal|Flores|,place_with_parent_names_|Argentina|Capital Federal|Las Cañitas|,place_with_parent_names_|Argentina|Capital Federal|Liniers|,place_with_parent_names_|Argentina|Capital Federal|Mataderos|,place_with_parent_names_|Argentina|Capital Federal|Monserrat|,place_with_parent_names_|Argentina|Capital Federal|Monte Castro|,place_with_parent_names_|Argentina|Capital Federal|Nuñez|,place_with_parent_names_|Argentina|Capital Federal|Once|,place_with_parent_names_|Argentina|Capital Federal|Palermo|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Chico|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Hollywood|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Soho|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Viejo|,place_with_parent_names_|Argentina|Capital Federal|Parque Avellaneda|,place_with_parent_names_|Argentina|Capital Federal|Parque Centenario|,place_with_parent_names_|Argentina|Capital Federal|Parque Chacabuco|,place_with_parent_names_|Argentina|Capital Federal|Parque Chas|,place_with_parent_names_|Argentina|Capital Federal|Parque Patricios|,place_with_parent_names_|Argentina|Capital Federal|Paternal|,place_with_parent_names_|Argentina|Capital Federal|Pompeya|,place_with_parent_names_|Argentina|Capital Federal|Puerto Madero|,place_with_parent_names_|Argentina|Capital Federal|Recoleta|,place_with_parent_names_|Argentina|Capital Federal|Retiro|,place_with_parent_names_|Argentina|Capital Federal|Saavedra|,place_with_parent_names_|Argentina|Capital Federal|San Cristobal|,place_with_parent_names_|Argentina|Capital Federal|San Nicolás|,place_with_parent_names_|Argentina|Capital Federal|San Telmo|,place_with_parent_names_|Argentina|Capital Federal|Tribunales|,place_with_parent_names_|Argentina|Capital Federal|Velez Sarsfield|,place_with_parent_names_|Argentina|Capital Federal|Versalles|,place_with_parent_names_|Argentina|Capital Federal|Villa Crespo|,place_with_parent_names_|Argentina|Capital Federal|Villa Devoto|,place_with_parent_names_|Argentina|Capital Federal|Villa General Mitre|,place_with_parent_names_|Argentina|Capital Federal|Villa Lugano|,place_with_parent_names_|Argentina|Capital Federal|Villa Luro|,place_with_parent_names_|Argentina|Capital Federal|Villa Ortuzar|,place_with_parent_names_|Argentina|Capital Federal|Villa Pueyrredón|,place_with_parent_names_|Argentina|Capital Federal|Villa Real|,place_with_parent_names_|Argentina|Capital Federal|Villa Santa Rita|,place_with_parent_names_|Argentina|Capital Federal|Villa Urquiza|,place_with_parent_names_|Argentina|Capital Federal|Villa del Parque|,price_m2
17721,2018-01-20,sell,1,|Argentina|Capital Federal|Paternal|,"-34.5999736,-58.4634411",-34.59997360000001,-58.4634411,209000.0,67.0,62.0,3119.402985074627,3.0,https://www.properati.com.ar/1juvv_venta_departamento_paternal_balcon_suite_parrilla_sum_terraza_luminoso_garage_legarreta-propiedades_hy2,15.0,25,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3119.402985074627
17724,2018-01-20,sell,1,|Argentina|Capital Federal|Villa del Parque|,"-34.601704,-58.4763472",-34.601704,-58.476347200000006,100000.0,48.0,42.0,2083.333333333333,2.0,https://www.properati.com.ar/1jxvg_venta_departamento_villa-del-parque_balcon_luminoso_grupo-g-asociados_cgu,15.0,25,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2083.3333333333335
17726,2018-01-20,sell,1,|Argentina|Capital Federal|Paternal|,"-34.6017905,-58.4700006",-34.6017905,-58.47000060000001,130000.0,50.0,50.0,2600.0,3.0,https://www.properati.com.ar/1jzba_venta_departamento_paternal_baulera_lavadero_placard_apto-credito-hipotecario_mosna-inmobiliaria_ew5,15.0,25,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.0
17729,2018-01-26,sell,1,|Argentina|Capital Federal|Paternal|,"-34.6023175,-58.4628377",-34.6023175,-58.4628377,99000.0,35.0,32.0,2828.5714285714284,1.0,https://www.properati.com.ar/1k4wn_venta_departamento_paternal_balcon_luminoso_garage_aire-acondicionado_estrenar_lugaren,15.0,25,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828.5714285714284
17731,2018-01-27,sell,2,|Argentina|Capital Federal|Paternal|,"-34.589874,-58.468107",-34.589874,-58.468107,290000.0,135.0,156.0,2148.1481481481487,3.0,https://www.properati.com.ar/1k622_venta_casa_paternal_terraza_garage_subte-linea-b_re-max-bur-oacute,15.0,25,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148.1481481481483
17732,2018-01-30,sell,1,|Argentina|Capital Federal|Paternal|,"-34.6019269,-58.4593961",-34.601926899999995,-58.4593961,58924.09,25.0,22.0,2356.9636,1.0,https://www.properati.com.ar/1k7yh_venta_departamento_paternal_balcon_predial-propiedades_c3a,15.0,25,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356.9636
17734,2018-01-31,sell,1,|Argentina|Capital Federal|Villa Crespo|,"-34.6036207,-58.4607775",-34.60362070000001,-58.4607775,90021.0,33.0,29.0,2727.909090909091,1.0,https://www.properati.com.ar/1kbjo_venta_departamento_villa-crespo_brucco-inmobiliaria_dvq,15.0,25,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2727.909090909091
17737,2018-01-31,sell,2,|Argentina|Capital Federal|Paternal|,"-34.5990068,-58.4602006",-34.5990068,-58.46020060000001,300000.0,138.0,138.0,2173.913043478261,4.0,https://www.properati.com.ar/1kcps_venta_casa_paternal_luminoso_goldstein-propiedades-srl_9yp,15.0,25,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173.913043478261
17740,2018-01-31,sell,0,|Argentina|Capital Federal|Agronomía|,"-34.5922605,-58.4697439",-34.592260499999995,-58.46974390000001,168000.0,80.0,80.0,2100.0,3.0,https://www.properati.com.ar/1kem7_venta_ph_agronomia_balcon_lavadero_parrilla_terraza_placard_apto-credito-hipotecario_rcm-propiedades_c67,15.0,25,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.0
17742,2017-08-30,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6211839,-58.3731163",-34.6211839,-58.37311629999999,74234.02,35.0,29.0,2120.972,1.0,https://www.properati.com.ar/1e2q6_venta_departamento_san-telmo_garage_subte-linea-c_aprop-bienes-raices,1.0,32,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120.972
17743,2017-08-31,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.623444104,-58.3666789984",-34.623444104,-58.36667899840001,176931.49,65.0,60.0,2722.022923076923,2.0,https://www.properati.com.ar/1e4fm_venta_departamento_san-telmo_balcon_gimnasio_hidromasaje_lavadero_parrilla_piscina_terraza_electrogeno_amenities_aprop-bienes-raices,1.0,32,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722.022923076923
17745,2017-09-01,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6235500495,-58.3667648291",-34.6235500495,-58.3667648291,97269.87,34.0,24.0,2860.878529411765,1.0,https://www.properati.com.ar/1e8lk_venta_departamento_san-telmo_balcon_gimnasio_hidromasaje_lavadero_parrilla_piscina_terraza_electrogeno_amenities_aprop-bienes-raices,1.0,32,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860.8785294117647
17746,2017-09-01,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6236206798,-58.3667648291",-34.6236206798,-58.3667648291,107503.89,38.0,33.0,2829.049736842105,1.0,https://www.properati.com.ar/1e8lu_venta_departamento_san-telmo_balcon_gimnasio_hidromasaje_lavadero_parrilla_piscina_terraza_electrogeno_amenities_aprop-bienes-raices,1.0,32,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2829.049736842105
17749,2017-09-07,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.623443,-58.371262",-34.623443,-58.371262,181831.0,71.0,56.0,2561.0,2.0,https://www.properati.com.ar/1eg4l_venta_departamento_san-telmo_baulera_gimnasio_hidromasaje_jardin_lavadero_piscina_sum_terraza_garage_amenities_re-max-premium,1.0,32,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561.0
17750,2017-09-07,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.62301,-58.369493",-34.62301,-58.36949300000001,279149.0,109.0,89.0,2561.0,3.0,https://www.properati.com.ar/1eg4m_venta_departamento_san-telmo_baulera_gimnasio_hidromasaje_jardin_lavadero_piscina_sum_terraza_garage_amenities_re-max-premium,1.0,32,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561.0
17753,2017-09-10,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6231486,-58.3668487",-34.6231486,-58.36684870000001,142010.98,47.0,41.0,3021.510212765957,1.4186113388290393,https://www.properati.com.ar/1elzi_venta_departamento_san-telmo_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_toribio-achaval_e6w,1.0,32,1.4186113388290393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021.5102127659575
17754,2017-09-10,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6231486,-58.3668487",-34.6231486,-58.36684870000001,115871.92,40.0,27.0,2896.798,0.9342074670337576,https://www.properati.com.ar/1elzk_venta_departamento_san-telmo_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_toribio-achaval_e6w,1.0,32,0.9342074670337576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2896.798
17756,2017-09-10,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6231486,-58.3668487",-34.6231486,-58.36684870000001,184525.54,67.0,62.0,2754.112537313433,2.0,https://www.properati.com.ar/1elzn_venta_departamento_san-telmo_suite_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_toribio-achaval_e6w,1.0,32,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2754.1125373134328
17757,2017-09-10,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6231486,-58.3668487",-34.6231486,-58.36684870000001,126019.57,42.0,36.0,3000.465952380953,1.24560995604501,https://www.properati.com.ar/1elzy_venta_departamento_san-telmo_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_toribio-achaval_e6w,1.0,32,1.24560995604501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.4659523809523
17758,2017-09-10,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6231486,-58.3668487",-34.6231486,-58.36684870000001,185948.12,68.0,62.0,2734.531176470588,2.0,https://www.properati.com.ar/1em0m_venta_departamento_san-telmo_suite_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_toribio-achaval_e6w,1.0,32,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2734.531176470588
17759,2017-09-10,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6231486,-58.3668487",-34.6231486,-58.36684870000001,200829.53,74.0,68.0,2713.912567567568,2.0,https://www.properati.com.ar/1em0r_venta_departamento_san-telmo_suite_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_toribio-achaval_e6w,1.0,32,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2713.9125675675677
17760,2017-09-10,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6231486,-58.3668487",-34.6231486,-58.36684870000001,131911.78,45.0,32.0,2931.372888888889,1.1072088498177868,https://www.properati.com.ar/1em0s_venta_departamento_san-telmo_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_toribio-achaval_e6w,1.0,32,1.1072088498177868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931.372888888889
17768,2017-09-14,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.62472,-58.368017",-34.62472,-58.368017,87000.0,39.0,39.0,2230.769230769231,1.0,https://www.properati.com.ar/1erzb_venta_departamento_san-telmo_parrilla_piscina_sum_terraza_lujoso_amenities_mattera-inmuebles,1.0,32,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230.769230769231
17771,2017-09-16,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.623169,-58.372172",-34.623169,-58.372172,90792.0,36.0,31.0,2522.0,1.0,https://www.properati.com.ar/1ewtq_venta_departamento_san-telmo_baulera_gimnasio_hidromasaje_jardin_lavadero_piscina_sum_terraza_garage_amenities_re-max-premium,1.0,32,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522.0
17772,2017-09-20,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6230459,-58.3712584",-34.623045899999994,-58.3712584,78000.0,39.0,37.0,2000.0,2.0,https://www.properati.com.ar/1f3p3_venta_departamento_san-telmo_luminoso_marcelo-brave-asociados,1.0,32,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0
17777,2017-09-25,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.624741,-58.367505",-34.624741,-58.367505,128000.0,56.0,56.0,2285.714285714286,2.0,https://www.properati.com.ar/1fdza_venta_departamento_san-telmo_patio_piscina_sum_amenities_placard_re-max-total-v,1.0,32,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285.714285714286
17778,2017-09-25,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.616527,-58.376142",-34.616527000000005,-58.376142,140000.0,66.0,56.0,2121.212121212121,3.0,https://www.properati.com.ar/1fe2h_venta_departamento_san-telmo_balcon_luminoso_subte-linea-e_subte-linea-c_re-max-total-vi,1.0,32,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121.212121212121
17789,2017-10-04,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.625162,-58.372718",-34.625162,-58.372718000000006,142000.0,63.0,60.0,2253.968253968254,3.0,https://www.properati.com.ar/1fsaq_venta_departamento_san-telmo_luminoso_dependencias_leticia-firpo,1.0,32,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253.968253968254
17790,2017-10-04,sell,0,|Argentina|Capital Federal|San Telmo|,"-34.62103,-58.372912",-34.62103,-58.372912,155000.0,62.0,55.0,2500.0,4.0,https://www.properati.com.ar/1fsas_venta_ph_san-telmo_subte-linea-c_leticia-firpo,1.0,32,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0
17793,2017-10-09,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6211839,-58.3731163",-34.6211839,-58.37311629999999,100000.0,47.0,38.0,2127.659574468085,2.0,https://www.properati.com.ar/1g0th_venta_departamento_san-telmo_balcon_patio_luminoso_subte-linea-c_apto-credito-hipotecario_schierano-propiedades_erk,1.0,32,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127.659574468085
17795,2017-10-10,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6211839,-58.3731163",-34.6211839,-58.37311629999999,98000.0,45.0,45.0,2177.777777777778,3.0,https://www.properati.com.ar/1g279_venta_departamento_san-telmo_subte-linea-c_de-pinera-propiedades_eb6,1.0,32,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177.777777777778
17798,2017-10-10,sell,0,|Argentina|Capital Federal|San Telmo|,"-34.6231344,-58.3727306",-34.6231344,-58.3727306,120000.0,55.0,55.0,2181.818181818182,2.0,https://www.properati.com.ar/1g4wf_venta_ph_san-telmo_luminoso_apto-credito-hipotecario_inmobiliaria-giesso_e1l,1.0,32,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181.818181818182
17799,2017-10-11,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6242338518,-58.3696425131",-34.6242338518,-58.369642513100004,90000.0,37.0,33.0,2432.4324324324325,1.0,https://www.properati.com.ar/1g60i_venta_departamento_san-telmo_garay-juan-de-av-_300_suite_gimnasio_lavadero_piscina_amoblado_luciano-cazenave-inversiones-inmobiliarias,1.0,32,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432.4324324324325
17801,2017-10-12,sell,1,|Argentina|Capital Federal|San Cristobal|,"-34.6226852,-58.3667526",-34.6226852,-58.36675260000001,106000.0,52.0,52.0,2038.4615384615383,1.7992143809539034,https://www.properati.com.ar/1g92w_venta_departamento_san-cristobal_cochabamba-al-2700_balcon_piscina_garage_amoblado_lepore-propiedades,1.0,32,1.7992143809539034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038.4615384615386
17804,2017-10-12,sell,1,|Argentina|Capital Federal|San Cristobal|,"-34.6226852,-58.3667526",-34.6226852,-58.36675260000001,104000.0,52.0,52.0,2000.0,1.7992143809539034,https://www.properati.com.ar/1g92z_venta_departamento_san-cristobal_cochabamba-al-2700_balcon_piscina_garage_amoblado_lepore-propiedades,1.0,32,1.7992143809539034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0
17809,2017-10-12,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6208921,-58.3714685",-34.620892100000006,-58.37146850000001,550000.0,223.0,223.0,2466.3677130044844,8.0,https://www.properati.com.ar/1g95o_venta_departamento_san-telmo_balcon_lavadero_toilette_luminoso_dependencias_di-mitrio-inmobiliaria_d2r,1.0,32,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466.3677130044844
17811,2017-10-13,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6211839,-58.3731163",-34.6211839,-58.37311629999999,94575.0,32.0,32.0,2955.46875,1.0,https://www.properati.com.ar/1ga40_venta_departamento_san-telmo_piscina_garage_amenities_subte-linea-c_bullrich_ebj,1.0,32,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2955.46875
17812,2017-10-13,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6211839,-58.3731163",-34.6211839,-58.37311629999999,87045.0,32.0,27.0,2720.15625,1.0,https://www.properati.com.ar/1ga41_venta_departamento_san-telmo_piscina_garage_amenities_subte-linea-c_bullrich_ebj,1.0,32,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2720.15625
17813,2017-10-13,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6211839,-58.3731163",-34.6211839,-58.37311629999999,83245.0,31.0,27.0,2685.322580645161,1.0,https://www.properati.com.ar/1ga42_venta_departamento_san-telmo_piscina_garage_amenities_subte-linea-c_bullrich_ebj,1.0,32,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2685.3225806451615
17814,2017-10-13,sell,1,|Argentina|Capital Federal|San Telmo|,"-34.6211839,-58.3731163",-34.6211839,-58.37311629999999,126518.0,45.0,38.0,2811.511111111111,2.0,https://www.properati.com.ar/1ga43_venta_departamento_san-telmo_piscina_garage_amenities_subte-linea-c_bullrich_ebj,1.0,32,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811.511111111111
